Mode_1,Mode_2,Mode_3,Mode_4,Mode_5,Mode_6,Mode_7,Mode_8,Mode_9,Mode_10,Mode_11,Mode_12,Mode_13,Mode_14,Mode_15
4.3665980256811235e-06,-0.00012407113888918974,-1.5340034309255583e-05,-1.3652463920736393e-05,0.00045666017593108855,-0.00017737852606648964,-3.107136864209332e-05,-0.0007163885649297264,-0.000727901879555779,4.48758417315615e-05,0.0006937313890237908,0.001229829529093382,-9.153265127939629e-05,-0.0005903508359698006,-4.7873695630225996e-05
-5.269036427366567e-10,-6.392123194119808e-10,5.564779525040468e-09,1.907233016891616e-09,7.90086231297055e-09,1.7856383535283206e-08,3.476783806075149e-09,-2.750730808440553e-08,2.648883253516186e-08,-4.496960909543794e-09,4.981004920334721e-08,-2.865477168076736e-08,8.100650192523757e-09,-6.639206844046017e-08,-1.9945464106642437e-08
0.00021928216599679078,7.66183471121489e-06,3.391376344508695e-05,-0.000712286618666959,4.122455605073538e-06,9.093713409257138e-05,-0.0013115325140440844,-7.236385467887815e-05,0.00014779702232128623,0.001897437082861497,0.0002279748599638843,-0.00026200812481669267,-0.0024256604351514106,-0.0006077202608511871,0.0026912110090010536
6.052166624576242e-06,-0.00016604064733060774,-2.1373650857505685e-05,-1.8654167622702385e-05,0.0005966032183999568,-0.000234878385953041,-4.105404605835883e-05,-0.000908999289901161,-0.0009319928375418128,5.704888622121099e-05,0.0008447075233846871,0.0015165012712345936,-0.00011169624135339259,-0.0006835682232387544,-5.683840158253194e-05
-7.210701250652682e-10,-8.395114712634864e-10,7.3841945579664e-09,2.560967009694804e-09,1.0255108030929628e-08,2.327150657914352e-08,4.5616235233491e-09,-3.490402136427701e-08,3.374777793312327e-08,-5.732818562785502e-09,6.11921335858157e-08,-3.536393412666741e-08,9.907528970897057e-09,-7.814685358339475e-08,-2.3280045362798345e-08
0.00027858192255972726,9.217611313467822e-06,4.11937388215994e-05,-0.0008888080678163899,5.587445803656199e-06,0.0001084095378376615,-0.001592136955614663,-8.502860535677477e-05,0.00017151267497618139,0.002213091954925092,0.0002547188400344105,-0.0002888958914323385,-0.0026817156608041773,-0.0006317199858924795,0.002765383821498549
7.981874635918428e-06,-0.00021298601312237398,-2.7728349583516455e-05,-2.41955327327818e-05,0.0007471939230613672,-0.0002954034359520918,-5.138299688405193e-05,-0.001104042853221885,-0.001135753183987104,6.824758017355691e-05,0.0009803377701319874,0.0017707417112119929,-0.00012728661372636503,-0.0007474556889717807,-6.70295558589331e-05
-9.462563063760902e-10,-1.056179691405067e-09,9.405875926848016e-09,3.292386138329202e-09,1.275715435839807e-08,2.9089840708878346e-08,5.7011223875524896e-09,-4.23397955057818e-08,4.1135853695507205e-08,-6.8968642047006385e-09,7.147729742720557e-08,-4.156234306783587e-08,1.1345158413580786e-08,-8.6611901755863e-08,-2.5291591661182035e-08
0.0003424564825741823,1.0752958794065736e-05,4.863937819448147e-05,-0.001071866571589376,7.380512802327095e-06,0.0001256607024363153,-0.001862154951200749,-9.709975160947927e-05,0.00019309557178180493,0.0024711397753643507,0.00027334255149633616,-0.0003050968841974124,-0.0028040384152423145,-0.0006144111499896168,0.0026228990036480304
1.0150955669189922e-05,-0.00026422245267501584,-3.475954754169699e-05,-3.022553341176294e-05,0.000904000493077693,-0.0003589293295507612,-6.179269262736855e-05,-0.0012904340278037639,-0.0013325794428871707,7.788220418290357e-05,0.0010851981197534566,0.001976004913511991,-0.00013726668768864072,-0.0007656484863121469,-7.552704112955097e-05
-1.1951919625489148e-09,-1.2867269142312698e-09,1.1594044582982286e-08,4.069968444314271e-09,1.5339578869658794e-08,3.5151484817132926e-08,6.8263857208689785e-09,-4.9477854798609365e-08,4.8341564726772596e-08,-7.879030937686587e-09,7.99312097636004e-08,-4.686829676249232e-08,1.2239874927533874e-08,-9.083139508336143e-08,-2.567066161395574e-08
0.00041014331708011446,1.2293648998610752e-05,5.628635810151342e-05,-0.0012578227394310427,9.407467799974738e-06,0.00014275182852659836,-0.002112333305931611,-0.000108273521305156,0.00021252837621721043,0.0026564892418950064,0.00028292196164157317,-0.0003105980272648978,-0.0027786277953502454,-0.0005561417415656299,0.0022692242552520584
1.2508076083441159e-05,-0.00031925303913064276,-4.237525310281593e-05,-3.653404819994378e-05,0.0010637560422141088,-0.00042422609714526166,-7.1778379280161e-05,-0.001459671471892886,-0.001514658696755474,8.516862172000044e-05,0.001147206664642225,0.0021149769687337995,-0.00014052212283731423,-0.0007252959746432856,-7.956830671873642e-05
-1.462813616357184e-09,-1.529316993041245e-09,1.3923178302625596e-08,4.870502160211133e-09,1.7946593800452982e-08,4.1338044197686866e-08,7.885600557400607e-09,-5.60347349579167e-08,5.515409159524748e-08,-8.602144001936638e-09,8.597753012683757e-08,-5.1114358594124426e-08,1.2498011670645345e-08,-9.021326353591009e-08,-2.4307419766624717e-08
0.00048109004043069665,1.3853431426043688e-05,6.414744028902079e-05,-0.0014437255272539788,1.1606616740332382e-05,0.0001596739671178594,-0.0023350075330238716,-0.00011830924657269521,0.00022973000896533969,0.00275822568832839,0.0002830065614429902,-0.00030568485531744157,-0.002601733365112559,-0.0004605344999129912,0.0017293510152666957
1.5020203314337126e-05,-0.0003776932954461919,-5.051760098503354e-05,-4.297755426294487e-05,0.0012229370279245987,-0.0004903091048907113,-8.097784244665537e-05,-0.0015995471244916362,-0.0016729912019119004,8.960093003584294e-05,0.001144047462491844,0.0021633722440990385,-0.0001365120705087016,-0.0005960915311070908,-7.17032022755206e-05
-1.745831071925913e-09,-1.7822727843345659e-09,1.6375532905256652e-08,5.6771158626985036e-09,2.0520260440763402e-08,4.756180008507739e-08,8.840644744192856e-09,-6.171118014775205e-08,6.148003096459675e-08,-9.01814189438907e-09,8.905786361626444e-08,-5.447737209869814e-08,1.2102471804349122e-08,-8.433701778346208e-08,-2.1236937501808566e-08
0.0005547232173457744,1.543709151556178e-05,7.22093685955394e-05,-0.001626678764214291,1.3946578944190555e-05,0.00017635608166433465,-0.0025233305179976,-0.00012712362461649647,0.0002445352019657232,0.0027691961343613717,0.00027392697041417704,-0.000290794123357028,-0.0022797989910990127,-0.0003348080603842729,0.0010461570328344375
1.765828762746758e-05,-0.0004391711372874692,-5.9104196616171513e-05,-4.9411170025645796e-05,0.0013803430607110584,-0.0005561442030654585,-8.902787751239112e-05,-0.0017129339101273338,-0.0018061774313078516,9.077057031171928e-05,0.0010922371744580177,0.0021318580050383525,-0.00012532905041788407,-0.00041401982509622345,-5.788789805654007e-05
-2.0413064797740977e-09,-2.044821098727614e-09,1.8932554002719523e-08,6.473782962502013e-09,2.3043260106231855e-08,5.3721132225394426e-08,9.653071627389386e-09,-6.644018622503826e-08,6.70153111108916e-08,-9.079268969655062e-09,8.915658435953554e-08,-5.6338080839182206e-08,1.1028172126193083e-08,-7.366882412057435e-08,-1.6712623343995844e-08
0.0006306000767436067,1.704761666272669e-05,8.04598871905247e-05,-0.0018042610690447865,1.641122186919773e-05,0.00019273723751010626,-0.0026718845185047255,-0.00013473857560120968,0.0002568602497793031,0.002686456272318533,0.0002566061740269879,-0.0002668273620544761,-0.0018285565377197254,-0.0001886362220186918,0.00027529511198172776
2.0400947922989866e-05,-0.0005033828739382782,-6.807366954200482e-05,-5.572248990961146e-05,0.0015343750898955053,-0.0006208674170401984,-9.565656729509743e-05,-0.001798870048139593,-0.0019114835269505226,8.848750985128274e-05,0.0009979538801768982,0.0020239905462749,-0.00010752712715155021,-0.00019709065102349897,-3.9650053039523316e-05
-2.3471205695558887e-09,-2.3162671505639298e-09,2.1580311201033445e-08,7.247580948540531e-09,2.54929071396026e-08,5.973577784057702e-08,1.029314234162856e-08,-7.013030842525486e-08,7.156483311178424e-08,-8.760756293931454e-09,8.626689915673151e-08,-5.6420323198387926e-08,9.31494985423992e-09,-5.880567989493696e-08,-1.1087461581725026e-08
0.0007084096640173603,1.86880293419843e-05,8.889228491566099e-05,-0.001974490721693309,1.8990218459340156e-05,0.00020878389200082128,-0.0027765473746360057,-0.0001412376043164371,0.00026677064873475173,0.0025108203290866676,0.00023237557471505153,-0.0002352625730858561,-0.0012712246951593633,-3.2959939865583785e-05,-0.0005204202347974627
2.323319649804766e-05,-0.0005701130128687754,-7.737991111979649e-05,-6.182151284198434e-05,0.0016835535916035398,-0.0006837589570903198,-0.00010065713094421307,-0.0018558441391056959,-0.0019863754040488333,8.273167511171757e-05,0.0008654277220265872,0.0018432188577035124,-8.404702543887901e-05,4.0642484212348455e-05,-1.7356694118632642e-05
-2.6618746606128417e-09,-2.5962499478236816e-09,2.4309419334479425e-08,7.987899212577347e-09,2.7848043567702604e-08,6.554222836468339e-08,1.07370015083054e-08,-7.270076882943863e-08,7.499584494741836e-08,-8.053806335478908e-09,8.045519348014675e-08,-5.4625191198933337e-08,7.046631490206075e-09,-4.052446214017479e-08,-4.791072536289937e-09
0.000787742933363281,2.0357327581059844e-05,9.7484600381507e-05,-0.0021353224783661673,2.169065965508091e-05,0.00022449512401202996,-0.00283418860822234,-0.00014692660960098367,0.0002746466087663487,0.0022471418992489065,0.00020342546202876895,-0.00019850079728266797,-0.0006383810285248494,0.00012021003965282686,-0.0012745578329151131
2.6137542134193238e-05,-0.0006390440579354542,-8.696270575960482e-05,-6.76198963743757e-05,0.0018261924158348324,-0.000744042375559452,-0.00010386659463962402,-0.0018823784017010137,-0.002028583419721401,7.364827527150886e-05,0.0006993824619326702,0.0015948854928114883,-5.619261629883102e-05,0.00028477663000384015,8.674620382053745e-06
-2.983875412949876e-09,-2.884028894846624e-09,2.7106971301795973e-08,8.683021203171396e-09,3.008529204832848e-08,7.107622030785256e-08,1.0960004144590792e-08,-7.409239769512714e-08,7.721488513245924e-08,-6.955530775675587e-09,7.191107561334766e-08,-5.097395465728291e-08,4.339058321849849e-09,-1.9829713767105424e-08,1.6653596214504607e-09
0.0008684193857964703,2.2057205615157857e-05,0.0001062374942483364,-0.0022853570789597684,2.4579885944919277e-05,0.0002400275686415232,-0.002843059757104,-0.0001526310258677243,0.0002814501698256421,0.001903135369114313,0.00017329050327967958,-0.0001600293372190856,3.660367055744897e-05,0.00025894395790219553,-0.001926489574963631
2.9105794476786113e-05,-0.0007100279158258083,-9.678840035645347e-05,-7.305661146746837e-05,0.001960844449431849,-0.0008011031282011449,-0.00010518157518268635,-0.0018765484705285456,-0.00203575665316611,6.14960735054681e-05,0.0005036214460150619,0.001283842353921163,-2.538738009074402e-05,0.0005214956098843805,3.799440089564073e-05
-3.312365085328728e-09,-3.1795766518548513e-09,2.9968006412724714e-08,9.32089427702816e-09,3.2188718083888714e-08,7.629955553177907e-08,1.092760918613264e-08,-7.428259639828663e-08,7.819382236043417e-08,-5.442416761052522e-09,6.092904471938343e-08,-4.561266369193255e-08,1.3074961228805086e-09,2.178520621443685e-09,7.711848766222956e-09
0.0009501392146187839,2.3788135506528063e-05,0.00011510265864984103,-0.002423320611619895,2.7487763917356763e-05,0.00025491615086521404,-0.002803125741385476,-0.00015718703575189543,0.00028575851035312326,0.0014905214857322913,0.0001408114819949041,-0.00011925643380993674,0.0007178224296149233,0.0003753313893715172,-0.0024265809191983305
3.2126016437960074e-05,-0.0007828096972131252,-0.0001068055376209899,-7.807761342086813e-05,0.0020868761303550654,-0.0008545742616275194,-0.00010460201405863674,-0.0018403718465490335,-0.0020094201688003765,4.678851412983557e-05,0.0002861031045504423,0.0009231664218512861,6.556566844122579e-06,0.0007402020100394902,7.02466786307912e-05
-3.6465037440680088e-09,-3.482590256288846e-09,3.2882232588856124e-08,9.902243244427761e-09,3.414540135436479e-08,8.11661880587528e-08,1.0666364957953589e-08,-7.326840436717645e-08,7.78832202751017e-08,-3.6125273566885917e-09,4.782724633486795e-08,-3.865286108357085e-08,-1.863125123751317e-09,2.4402039414721722e-08,1.305826465906006e-08
0.001033456440367658,2.5611961242402613e-05,0.0001236855110081044,-0.0025472675225396563,2.9820487003818212e-05,0.00026780875330061126,-0.0027073750236068514,-0.0001593473692673837,0.00028580218296715096,0.0010098335311337036,0.0001066892115391189,-7.607951961316276e-05,0.001374091478237228,0.00045732671742605685,-0.00271657627223115
3.534140367808314e-05,-0.0008580261992664704,-0.00011827823829924088,-8.295067066156007e-05,0.002202520506911327,-0.0009070852672569616,-0.00010230864378009226,-0.0017667524852822442,-0.0019471339758701486,2.992080255305347e-05,4.473027735673893e-05,0.0005110077913403704,3.814555047477568e-05,0.000931182850051253,0.00010556877601606697
-3.988531004812571e-09,-3.798916212250577e-09,3.588422190721245e-08,1.042547765710936e-08,3.59487987690505e-08,8.564983295331798e-08,1.0152186933905322e-08,-7.083884440409375e-08,7.605635979348529e-08,-1.4641334244336193e-09,3.240578979945938e-08,-2.991761892679754e-08,-5.0697423625016155e-09,4.616398221600202e-08,1.7354867280314423e-08
0.0011176952625044738,2.741196238755481e-05,0.000132710485392024,-0.0026528990835060127,3.237894409368338e-05,0.00028029322003467465,-0.0025523562773695357,-0.0001601416655774416,0.00028264311921416297,0.00047954539727787515,7.142623638740671e-05,-3.258961762139633e-05,0.001949078904884912,0.0004992286873184631,-0.0027417921346375167
3.848126440249537e-05,-0.0009353888236267947,-0.00012878538607814877,-8.686653357857415e-05,0.0023059137441229414,-0.0009511286085422643,-9.745246188055816e-05,-0.0016594239304430552,-0.0018415892419171675,1.1296217980891189e-05,-0.0002045938612336375,6.659488809996453e-05,6.688348367121948e-05,0.0010750834789581612,0.00014156996678356694
-4.334398058042865e-09,-4.125363361541488e-09,3.894176688432137e-08,1.0871639071278336e-08,3.752644254243741e-08,8.956869437529638e-08,9.3814093932191e-09,-6.69031830477648e-08,7.257133618899406e-08,8.799802002776608e-10,1.538377228831067e-08,-1.9757387511184665e-08,-7.974213599774343e-09,6.527383130183295e-08,1.9973720548950907e-08
0.0012024845666994415,2.9213394956490408e-05,0.00014180441346149032,-0.002739069227331126,3.477032203747792e-05,0.00029133996841556074,-0.0023424953956181992,-0.00015830092841993747,0.0002749693027001899,-7.571956710723479e-05,3.452158595827747e-05,1.0758920851721313e-05,0.0024020107194582317,0.0005005886370052959,-0.002501897894748788
4.165547089550244e-05,-0.0010143776663042315,-0.00013938670046046383,-9.01180476185393e-05,0.002394612501002439,-0.0009888991747831037,-9.05284163492637e-05,-0.0015190054739055302,-0.0016985462580871543,-8.079255838396192e-06,-0.00045240206254439406,-0.0003880130563721768,9.092902215371491e-05,0.0011614737622926944,0.00017523542899688593
-4.682519285707761e-09,-4.460099989919902e-09,4.2037885563134584e-08,1.1235927090394189e-08,3.88577400917346e-08,9.287048163144809e-08,8.380572662800576e-09,-6.157524983839601e-08,6.752860429948826e-08,3.291033511999755e-09,-2.4354395660753394e-09,-8.677642335967062e-09,-1.0338636740151174e-08,8.034532966159834e-08,2.071754827293614e-08
0.00128753126736323,3.100988324644374e-05,0.00015093980406698557,-0.002804827006181096,3.694648709429606e-05,0.00030077210459695364,-0.0020825326274708923,-0.00015349611264700336,0.0002624666621619399,-0.0006326018248531744,-3.4270450371009754e-06,5.3007062951956625e-05,0.002702357672640373,0.0004633309465680379,-0.002020483539862043
4.485360772533267e-05,-0.0010947275527397916,-0.00015002918736759787,-9.266839551096022e-05,0.0024676608168179674,-0.0010199770964795859,-8.170991419221981e-05,-0.001348603763758409,-0.0015213653355528227,-2.730846267543948e-05,-0.0006891734066864912,-0.0008341568437583976,0.00010875485872967886,0.0011851116139042941,0.00020398776280314225
-5.0319066569241254e-09,-4.802452350677498e-09,4.5160987095032e-08,1.1514850779683307e-08,3.992777081462069e-08,9.551652131283586e-08,7.1767822546162655e-09,-5.4974557313898706e-08,6.104701020482061e-08,5.6521653867989854e-09,-2.0312104274661005e-08,2.8265173935826727e-09,-1.1987646747678836e-08,9.036434460715399e-08,1.958311828031505e-08
0.0013725634159870899,3.2794480171184916e-05,0.00016008476321923012,-0.002849450685527543,3.886182610195631e-05,0.00030842726988663675,-0.0017781701684632747,-0.00014553801843392576,0.0002450165155767539,-0.0011681153468802324,-4.154418533508419e-05,9.309689392414774e-05,0.002829868754770267,0.0003920979390976269,-0.0013436712046985958
4.806676783958023e-05,-0.001176184317517164,-0.00016065876693999534,-9.448647624194402e-05,0.0025242344623237654,-0.0010440159537149054,-7.119774333373864e-05,-0.0011517319888213354,-0.0013139839126294639,-4.55290719332936e-05,-0.0009059974529018483,-0.001253940911022313,0.00011928058739424255,0.0011442726708267746,0.00022516941953236636
-5.381678368390998e-09,-5.15200073341713e-09,4.830024924472094e-08,1.170565641795149e-08,4.072383081835487e-08,9.747502599511202e-08,5.799710362089123e-09,-4.724116523982355e-08,5.327433389962701e-08,7.852785888292266e-09,-3.75190657484812e-08,1.4250857297346567e-08,-1.2801219764963757e-08,9.464441121184877e-08,1.673429879043937e-08
0.0014573385300053598,3.456064327205885e-05,0.00016920815811788598,-0.002872448941429111,4.047653601503214e-05,0.00031416757338598937,-0.0014359337438779561,-0.0001343685649179157,0.00022267096292604043,-0.0016605142663402629,-7.878588671396831e-05,0.0001299651377338238,0.0027756785417659205,0.0002939079936632959,-0.0005356670696812121
5.1287557635099086e-05,-0.0012585149507303647,-0.00017122046548815792,-9.554868024627734e-05,0.0025636691652518515,-0.0010607521022929845,-5.9222289021672646e-05,-0.0009322737252011053,-0.0010808764654524237,-6.194130034335944e-05,-0.0010948659884744921,-0.0016308678815093857,0.00012193796601546399,0.0010408514562156898,0.00023625189088477983
-5.7310977643498795e-09,-5.508638398563393e-09,5.144588945558297e-08,1.1806396185168331e-08,4.123591315189733e-08,9.87222240857815e-08,4.281089596602954e-09,-3.8534300208608455e-08,4.4386085296637544e-08,9.792403118125516e-09,-5.33682440825229e-08,2.5102453028857503e-08,-1.2720472698525275e-08,9.28738101153901e-08,1.2482277396125456e-08
0.0015416133919034026,3.630246006264116e-05,0.00017827843471421675,-0.0028735599799715153,4.175688571965765e-05,0.00031787971824765755,-0.0010631679877667725,-0.00012005701082330486,0.00019564198466819784,-0.002089958735921817,-0.00011399721586141257,0.00016258665204147145,0.002542813376114739,0.00017757940572365614,0.00032705938853383546
5.45087635639965e-05,-0.0013414791629746386,-0.0001816538464929255,-9.583890006072658e-05,0.002585455381710799,-0.0010700027529729566,-4.604505467238391e-05,-0.0006945104024269927,-0.0008270819523195352,-7.583221303397523e-05,-0.0012488459058021192,-0.0019502761457241436,0.00011669725120403313,0.0008802444578577359,0.00023508253658315303
-6.079447085215682e-09,-5.87249129358443e-09,5.4587961625533014e-08,1.1815920096220533e-08,4.145663587102371e-08,9.924224262908361e-08,2.6548652450213948e-09,-2.903282923607155e-08,3.458608942728302e-08,1.1383367363332294e-08,-6.723055704346899e-08,3.491687886171615e-08,-1.1749964148804281e-08,8.513600472404304e-08,7.25420217501631e-09
0.0016252589023016165,3.80178876208999e-05,0.00018727742496937804,-0.0028527394571653446,4.267697560693206e-05,0.00031947738688261403,-0.0006673457886605989,-0.00010277046545155812,0.00016424241122605903,-0.0024398392797338186,-0.00014601523566310626,0.00019005044870498166,0.00214547113023576,5.2787609149527174e-05,0.0011642640320447821
5.7727664861167624e-05,-0.0014249442705823764,-0.00019190564164784873,-9.534846591559709e-05,0.00258925839002583,-0.0010716758719972576,-3.1934732286230856e-05,-0.00044270595605166687,-0.0005577650288600026,-8.662263687193443e-05,-0.0013624788102877556,-0.002200264567893163,0.0001040487500600994,0.0006707333148508861,0.000220130246522764
-6.426516733872984e-09,-6.244514552658706e-09,5.772062694704322e-08,1.1733819961257729e-08,4.138136184474876e-08,9.902749620579584e-08,9.54277607527942e-10,-1.8917863853517306e-08,2.408892507261163e-08,1.2556056072457984e-08,-7.857781872386232e-08,4.329169374523713e-08,-9.954166506953594e-09,7.188936031246864e-08,1.5427480383585137e-09
0.0017080146808133173,3.970464552462041e-05,0.00019617596274209637,-0.002810196595968222,4.321659546698069e-05,0.00031889246863639004,-0.0002570236105018688,-8.280591684127547e-05,0.00012894467291753794,-0.002696349527278371,-0.00017363904709964925,0.00021150333137664792,0.0016089395988746849,-7.043212641145644e-05,0.0018972357462315845
6.0936740494997304e-05,-0.0015086447934140516,-0.0002018970436887998,-9.407678783157346e-05,0.002574886021626782,-0.0010657584579786804,-1.720047495604848e-05,-0.0001817271566956566,-0.00027889954156468734,-9.386180910758009e-05,-0.0014315841199197808,-0.002371348490442668,8.499355734963753e-05,0.00042346874600086577,0.00019074438881819966
-6.771610909658164e-09,-6.625559007161028e-09,6.083281681376035e-08,1.1560540434792041e-08,4.100807200909311e-08,9.807863172161677e-08,-7.840531306842949e-10,-8.397340964495648e-09,1.3146643992970537e-08,1.325777204679737e-08,-8.696818715451411e-08,4.9879563048981146e-08,-7.45594513822958e-09,5.396799146299111e-08,-4.126643174511298e-09
0.0017897290136849068,4.1366195354348526e-05,0.00020496033873810697,-0.002746348935292203,4.3365222379012613e-05,0.0003160776902221089,0.00015946828744219286,-6.054213854206704e-05,9.027950934544743e-05,-0.0028501008460547475,-0.0001957751750445352,0.00022623915636486213,0.000966877935136128,-0.0001828324138259197,0.0024587101756315356
6.41335976037772e-05,-0.001592423668636082,-0.00021154898975851713,-9.202952712289328e-05,0.0025423090828048866,-0.0010523283381766546,-2.1412880720623904e-06,8.378024385145186e-05,3.5690861537944787e-06,-9.72840575203144e-05,-0.0014537321558900033,-0.0024575646605350604,6.094493733232335e-05,0.00015119502530514385,0.00014729874466830496
-7.114648747586667e-09,-7.017715734075854e-09,6.391727392182258e-08,1.1297037965726766e-08,4.03373632688588e-08,9.640468375476627e-08,-2.5264356299150126e-09,2.3282530060891278e-09,2.016088622558487e-09,1.3458294182887441e-08,-9.20988076053303e-08,5.4430679345431054e-08,-4.421583351442543e-09,3.249427383510024e-08,-9.261078518670416e-09
0.001870154758656131,4.300893467076577e-05,0.00021360667568967847,-0.002662299196099775,4.312788900678372e-05,0.0003110673149181039,0.000573367179539241,-3.655359798906584e-05,4.8950554121629756e-05,-0.0028979349133224004,-0.00021164992891572516,0.00023386886342925052,0.0002603556832868677,-0.0002767217300707779,0.0028027094576214854
6.731487270267168e-05,-0.0016760037478154512,-0.0002207359040706015,-8.922485292678436e-05,0.0024919930931140716,-0.0010316852638281022,1.2924879366162434e-05,0.0003490748631781489,0.0002830950966005381,-9.685649349027554e-05,-0.0014289891142797502,-0.002457676787117023,3.374548639565616e-05,-0.00013269204436814776,9.134682674615959e-05
-7.455130218844344e-09,-7.423683315058884e-09,6.695867077312992e-08,1.0947084276614106e-08,3.938200473545335e-08,9.404502114360655e-08,-4.240386497172532e-09,1.3043877667180592e-08,-9.003621097312716e-09,1.3159879502579405e-08,-9.388012723827914e-08,5.684130458436755e-08,-1.0541829041625913e-09,8.86175303156405e-09,-1.3461570833556847e-08
0.0019496472972838096,4.470983431991457e-05,0.00022144116523778042,-0.002556391423090434,4.205121459324601e-05,0.00030283093027407796,0.000979164979197725,-1.1566275453548999e-05,5.648225924560049e-06,-0.0028291484094464885,-0.0002195219249633219,0.0002332585354278707,-0.00047765512712372177,-0.0003432562218365531,0.0028809065656513343
7.005526526478691e-05,-0.0017600588702012154,-0.00022507813473651212,-8.49679257343556e-05,0.0024243036678767626,-0.000998028717312593,2.747092688000895e-05,0.0006142325044081883,0.0005527055514555436,-9.17005667322649e-05,-0.0013583987450264971,-0.0023597899050830325,5.4767095175146955e-06,-0.000422940914142556,2.2126798795835885e-05
-7.797151530499336e-09,-7.861018956396332e-09,6.997120497113514e-08,1.0498968399942849e-08,3.810204685884336e-08,9.09143630424907e-08,-5.921507510872554e-09,2.3720308359089065e-08,-1.96789563348035e-08,1.2310778914678442e-08,-9.186827438551009e-08,5.682695567234667e-08,2.5131299046826897e-09,-1.605440296618155e-08,-1.6350934596512564e-08
0.0020272436827968405,4.62983584514619e-05,0.00022976411806226263,-0.002428793268542575,4.085112159085115e-05,0.00029323757827346363,0.001362966444872139,1.4306788232008796e-05,-3.895645478591783e-05,-0.002640956749463929,-0.00022057598254732357,0.00022555489787967647,-0.0011883721862068347,-0.0003776121603916559,0.002668860570385623
