140.78
144.18
145.92
150.37
156.11
151.9
157.04
157.48
161.95
161.12
157.58
165.68
170.92
175.99
172.82
171.15
176.48
181.01
183.93
184.71
186.63
194.08
201.45
206.94
205.39
203.27
195.99
192.23
183.22
169.75
165.36
162.59
171.05
173.08
173.75
179.26
189.62
195.6
196.94
188.97
188.08
177.51
174.01
163.47
161.06
162.26
168.61
173.75
174.79
176.67
179.27
179.82
179.85
172.97
171.49
163.09
156.66
149.24
140.49
135.33
132.86
135.26
147.74
152.37
166.83
177.87
185.62
184.55
177.02
184.16
187.34
190.24
192.46
191.72
197.73
205.82
203.16
193.11
188
194.4
198.45
200.86
197.39
199.79
211.98
206.57
198.58
205.95
221.66
212.09
208.62
203.2
203.62
207.45
207.45
207.18
209.68
206.18
206.29
203.19
202.32
197.87
191.9
194.79
194.4
198.74
201.62
201.42
205.18
203.64
204.78
202.48
196.54
196.03
193.3
195.03
191.29
183.86
180.63
175.69
170.23
161.86
154.71
154.95
155.39
153.45
148.67
144.8
146.32
149.68
149.18
145.34
145.23
144.4
147.94
150.91
143.49
143.26
143.78
150.68
153.21
148.54
146.73
143.31
143.02
140.05
135.49
138.94
137.5
138.48
136.46
139.56
148.05
151.53
156.29
154.29
150.02
151.65
155.83
160.24
154.29
148.15
149.82
155.38
164.12
164.87
165.8
164.18
166.59
166.34
163.05
166.2
166.33
167.49
169.03
165.12
165.42
165.29
167.35
164.49
154.24
152.54
152.16
157.3
160.14
158.64
159.01
160.15
163.08
160.42
154.48
154.34
160.59
176.29
185.05
191.22
198.53
200.79
201.97
192.5
179.77
177.19
183.91
179.91
169.96
168.42
166.86
167.18
169.85
164.77
163.56
156.92
149.82
141.99
130.94
127.49
126.37
127.16
131.07
131.18
131.98
132.74
138.18
134.31
136.72
146.98
149.85
146.11
142.31
142.82
147.63
146.12
144.82
138.72
134.53
131.01
130.84
130.59
130.94
134.32
137.17
134.91
133.38
127.66
129.3
128.64
135.3
137.49
135.09
135.32
136.34
135.98
136.66
136.34
150.33
158.3
163.44
155.71
147.85
144.87
139.59
132.98
124.24
118.3
122.25
127.13
130.08
126.36
126.35
130.69
131.62
136.98
139.49
141.09
138.84
138.8
141.73
136.06
131.84
134.34
137.75
139.86
134.34
130.64
134.45
137.11
138.52
130.72
129.59
128.73
133.44
135.48
134.08
139.51
149.01
161.87
167.39
162.65
169.25
172.56
173.68
170.49
167.46
171.44
172.86
176.7
174.42
169.39
170.32
175.72
182.02
179.27
182.15
182.72
188.11
194.49
192.07
190.18
189.85
191.5
185.36
171.07
165.59
158.86
161.3
161.46
156
157.28
159.27
159.62
154.57
144.56
141.97
141.51
142.31
137.79
130.1
129.09
127.4
129.96
122.53
117.32
118.55
121.73
128.41
129.7
132.8
137.58
141.92
142.45
137.16
135.45
137.42
141.18
141.26
137.54
137.5
138.95
145.93
146.46
146.07
152.1
156.85
159.07
157.42
152.97
155.79
156.85
161.12
159.47
156.25
156.36
156.04
157.3
156.51
158.56
163.16
168.48
172.44
168.03
172.74
176.84
178.5
177.36
169.17
167.88
165.56
167.77
164.1
156.09
155.44
151.05
148.56
146.44
144.06
153.06
159.36
167.77
170.5
169.39
169.67
167.3
169.01
163.89
167.58
174.16
180
188.92
195.02
200.06
203.74
198.52
194.36
185.27
180.66
171.13
170.3
169.09
165.72
164.64
159.16
157.78
153.28
147.49
155.84
159.93
157.03
146.55
136.94
142.26
148.94
158.65
158.96
157.75
163.55
166.47
166.9
163.88
155.95
152.81
147.7
147.08
144.02
140.86
136.63
139.36
144.84
137.57
139.66
144.3
151.36
153.77
150.97
153.09
154.43
155.9
154.26
149.49
150.62
147.51
149.49
146.55
140.93
144.53
147.63
151.23
145.07
137.5
135.09
132.13
129.84
127.09
131.06
136.22
138.51
144.69
144.62
146.51
154.52
158.56
159.61
164.23
178.12
186.95
190.7
186.92
178.73
179.59
178.55
181.29
178.76
173.38
174.49
175.1
175.07
171.84
167.09
170.73
171.01
175.07
174.06
176
177.84
187.17
200.91
203.06
196.31
192.42
190.93
194.94
191.36
195.04
200.49
202.83
202.83
199.28
205.9
211.86
216.75
221.19
221
226.15
227.21
234.11
237.29
232.68
231.43
224.77
220.03
215.01
210.68
216.49
216.56
219.15
217.08
210.85
209.97
205.26
203.26
197.23
185.94
184.4
182.64
186.45
184.06
181.71
184.31
187.91
191.85
190.28
187.23
185.08
182.49
183.48
184.87
186.33
187.76
184.52
182.19
174.14
172.35
168.12
169.3
164.51
152.79
142.28
133.08
130.39
127.69
125.36
137.93
149.99
160.62
164.28
164.3
162.39
154.76
153.37
147.65
143.89
146.95
154.72
160.16
160.47
165.07
177.67
188.74
189.78
184.79
180.55
179.48
182.27
177.41
170.06
173.89
175.08
173.17
161.51
150.07
144.22
138.17
135.61
128.52
126.7
127.77
125.43
125.52
120.98
121.39
123.9
124.73
126.78
122.96
121.12
116.03
113.86
111.82
107.89
103.25
98.895
96.431
89.462
76.38
74.177
74.921
81.526
79.898
77.844
79.866
83.585
88.403
94.06
101.61
111.8
111.7
115.46
116.06
119.25
127.16
137.43
148.56
152.54
152.87
155.24
159.44
159.77
150.24
147.31
145.69
150.06
150.93
144.43
137.77
130.66
128.69
125.76
120.2
125.55
130.41
135.54
130.09
123.63
131.19
138.91
142.61
141.16
140.96
147.67
151.27
150.08
146.18
148.26
146.88
143.76
131.64
119.01
114.75
115.56
119.78
122.34
120.23
123.92
126.38
130.45
128.77
125.02
130.27
132.7
136.53
130.73
132.23
135.65
140.79
143.22
141.2
143.08
140.88
139.63
140.81
136.38
138.01
138.23
137.83
137.23
134.83
140.66
143.69
145.16
143.36
144.54
148.23
150.59
154.48
157.43
156.93
157.73
153.81
158.24
160.04
159.75
164.89
168.81
168.19
157.69
149.86
141.33
139.76
132.54
123.38
121.11
116.26
113.45
104.03
97
96.672
95.661
96.645
91.504
83.927
84.68
89.186
95.309
89.574
83.594
82.024
78.705
73.187
65.425
65.045
69.176
71.051
69.306
64.471
64.694
59.984
61.412
62.666
59.929
62.423
63.416
66.487
67.57
65.953
71.838
72.328
76.584
78.169
75.75
77.481
78.99
80.26
80.147
79.331
84.877
82.348
83.594
83.282
