name,x,y,z
109,23267.0,99070.0,0.0
110,26367.0,99070.0,0.0
111,17642.0,98548.0,0.0
112,21533.0,98548.0,0.0
113,22400.0,98548.0,0.0
114,27317.0,98548.0,0.0
115,31292.0,98548.0,0.0
116,16867.0,114248.0,0.0
117,20292.0,114848.0,0.0
118,18142.0,114848.0,0.0
119,19642.0,114848.0,0.0
120,28367.0,113448.0,0.0
121,20067.0,101048.0,0.0
122,30767.0,101048.0,0.0
123,16867.0,104073.0,0.0
124,16867.0,104448.0,0.0
125,16867.0,105948.0,0.0
126,16867.0,106323.0,0.0
127,32067.0,104185.0,0.0
128,32067.0,104673.0,0.0
129,32067.0,106173.0,0.0
130,32067.0,106660.0,0.0
131,17317.0,107148.0,0.0
132,31617.0,107148.0,0.0
133,20667.0,106723.0,0.0
134,28967.0,106723.0,0.0
135,20667.0,114248.0,0.0
136,28367.0,114848.0,0.0
137,29217.0,114848.0,0.0
138,30717.0,114848.0,0.0
139,31392.0,114848.0,0.0
140,27233.0,107148.0,0.0
141,28100.0,107148.0,0.0
1000001,16867.0,114848.0,6000.0
1000002,32067.0,114848.0,6000.0
1000003,26367.0,114848.0,6000.0
1000004,20667.0,114848.0,6000.0
1000005,35867.0,110198.0,6000.0
1000006,39467.0,110198.0,6000.0
1000007,26367.0,113448.0,6000.0
1000008,26367.0,110448.0,6000.0
1000009,20667.0,111848.0,6000.0
1000010,20667.0,108798.0,6000.0
1000011,23267.0,111848.0,6000.0
1000012,16867.0,108748.0,6000.0
1000013,32067.0,108748.0,6000.0
1000014,23267.0,108798.0,6000.0
1000015,16867.0,107148.0,6000.0
1000016,32067.0,107148.0,6000.0
1000017,20667.0,107148.0,6000.0
1000018,28967.0,107148.0,6000.0
1000019,16867.0,101048.0,6000.0
1000020,17767.0,107148.0,6000.0
1000021,17767.0,101048.0,6000.0
1000022,20667.0,104348.0,6000.0
1000023,28967.0,104348.0,6000.0
1000024,31167.0,107148.0,6000.0
1000025,31167.0,101048.0,6000.0
1000026,32067.0,101048.0,6000.0
1000027,20667.0,101548.0,6000.0
1000028,20667.0,101048.0,6000.0
1000029,28967.0,101548.0,6000.0
1000030,28967.0,101048.0,6000.0
1000031,20667.0,98548.0,6000.0
1000032,28267.0,98548.0,6000.0
1000033,26367.0,98548.0,6000.0
1000034,16867.0,110198.0,6000.0
1000035,23267.0,109893.0,6000.0
1000036,23267.0,106298.0,6000.0
1000037,26367.0,106298.0,6000.0
1000038,20167.0,107148.0,6000.0
1000039,23267.0,99593.0,6000.0
1000040,26367.0,99593.0,6000.0
1000041,18417.0,98548.0,6000.0
1000042,30517.0,98548.0,6000.0
1000043,35867.0,114848.0,6000.0
1000044,39467.0,114848.0,6000.0
1000045,9467.0,114848.0,6000.0
1000046,13067.0,114848.0,6000.0
1000047,20667.0,113648.0,6000.0
1000048,16867.0,113648.0,6000.0
1000049,19917.0,113648.0,6000.0
1000050,19917.0,114848.0,6000.0
1000051,17867.0,113648.0,6000.0
1000052,17867.0,114848.0,6000.0
1000053,27767.0,113448.0,6000.0
1000054,19467.0,98548.0,6000.0
1000055,19467.0,101048.0,6000.0
1000056,17767.0,103698.0,6000.0
1000057,16867.0,103698.0,6000.0
1000058,31167.0,103698.0,6000.0
1000059,32067.0,103698.0,6000.0
1000060,20667.0,106298.0,6000.0
1000061,28967.0,106298.0,6000.0
1000062,20667.0,109893.0,6000.0
1000063,35867.0,112598.0,6000.0
1000064,39467.0,112598.0,6000.0
1000065,36667.0,110198.0,6000.0
1000066,36667.0,112598.0,6000.0
1000067,44067.0,114848.0,6000.0
1000068,44067.0,106698.0,6000.0
1000069,44067.0,98548.0,6000.0
1000070,4867.0,114848.0,6000.0
1000071,4867.0,106698.0,6000.0
1000072,4867.0,98548.0,6000.0
1000073,4867.0,87098.0,6000.0
1000074,16867.0,87098.0,6000.0
1000075,32067.0,87098.0,6000.0
1000076,44067.0,87098.0,6000.0
1000077,4867.0,126298.0,6000.0
1000078,9467.0,126348.0,6000.0
1000079,13067.0,126348.0,6000.0
1000080,16867.0,126298.0,6000.0
1000081,32067.0,126298.0,6000.0
1000082,35867.0,126348.0,6000.0
1000083,39467.0,126348.0,6000.0
1000084,44067.0,126298.0,6000.0
1000085,23267.0,114848.0,6000.0
1000086,23267.0,107148.0,6000.0
1000087,23267.0,104348.0,6000.0
1000088,23267.0,101548.0,6000.0
1000089,23267.0,98548.0,6000.0
1000090,16867.0,98548.0,6000.0
1000091,32067.0,110198.0,6000.0
1000092,32067.0,98548.0,6000.0
1000093,28967.0,98548.0,6000.0
1000095,30367.0,101048.0,6000.0
1000096,26367.0,101548.0,6000.0
1000097,26367.0,104348.0,6000.0
1000098,26367.0,107148.0,6000.0
1000099,27767.0,114848.0,6000.0
1000100,28967.0,113448.0,6000.0
1000101,28967.0,110448.0,6000.0
1000102,28967.0,114848.0,6000.0
1000103,28967.0,108748.0,6000.0
1000104,24817.0,114848.0,6000.0
1000105,24817.0,126348.0,6000.0
1000106,28967.0,126348.0,6000.0
1000107,20667.0,126348.0,6000.0
1000108,16867.0,106698.0,6000.0
1000109,23267.0,113648.0,6000.0
1000110,27367.0,110448.0,6000.0
1000111,44117.0,110198.0,6000.0
1000112,13067.0,98548.0,6000.0
1000113,9467.0,98548.0,6000.0
1000114,13067.0,106698.0,6000.0
1000115,9467.0,106698.0,6000.0
1000116,17667.0,114848.0,6000.0
1000117,32067.0,106698.0,6000.0
1000118,23267.0,114848.0,5000.0
1000119,24817.0,114848.0,5000.0
1000120,16867.0,108748.0,5000.0
1000121,16867.0,110198.0,5000.0
1000122,26367.0,113448.0,5400.0
1000123,26367.0,114848.0,5400.0
1000124,32067.0,108748.0,5000.0
1000125,32067.0,110198.0,5000.0
1000126,20667.0,107148.0,5400.0
1000127,20667.0,108798.0,5400.0
1000128,16867.0,107148.0,5000.0
1000129,32067.0,107148.0,5000.0
1000130,23267.0,107148.0,5400.0
1000131,23267.0,108798.0,5400.0
1000132,28967.0,107148.0,5199.0
1000133,31167.0,107148.0,5199.0
1000134,17767.0,107148.0,5199.0
1000135,20167.0,107148.0,5199.0
1000136,18417.0,98548.0,5000.0
1000137,19467.0,98548.0,5000.0
1000138,28267.0,98548.0,5000.0
1000139,28967.0,98548.0,5000.0
1000140,23267.0,98548.0,5000.0
1000141,26367.0,98548.0,5000.0
1000142,20667.0,98548.0,5000.0
1000143,30517.0,98548.0,5000.0
1000144,26367.0,114848.0,5000.0
1000145,21533.0,114848.0,6000.0
1000146,22400.0,114848.0,6000.0
1000147,23654.0,114848.0,6000.0
1000148,24042.0,114848.0,6000.0
1000149,24429.0,114848.0,6000.0
1000150,27067.0,114848.0,6000.0
1000151,16867.0,110798.0,6000.0
1000152,16867.0,111398.0,6000.0
1000153,16867.0,111898.0,6000.0
1000154,16867.0,112398.0,6000.0
1000155,16867.0,112898.0,6000.0
1000156,16867.0,113273.0,6000.0
1000157,16867.0,109110.0,6000.0
1000158,16867.0,109473.0,6000.0
1000159,16867.0,109835.0,6000.0
1000160,26367.0,113798.0,6000.0
1000161,26367.0,114148.0,6000.0
1000162,26367.0,114498.0,6000.0
1000163,32067.0,111041.0,6000.0
1000164,32067.0,111773.0,6000.0
1000165,32067.0,111998.0,6000.0
1000166,32067.0,112773.0,6000.0
1000167,32067.0,113273.0,6000.0
1000168,32067.0,113498.0,6000.0
1000169,32067.0,114116.0,6000.0
1000170,32067.0,109110.0,6000.0
1000171,32067.0,109473.0,6000.0
1000172,32067.0,109835.0,6000.0
1000173,26367.0,111448.0,6000.0
1000174,26367.0,112448.0,6000.0
1000175,27067.0,113448.0,6000.0
1000176,26867.0,110448.0,6000.0
1000177,20667.0,109345.0,6000.0
1000178,20667.0,107560.0,6000.0
1000179,20667.0,107973.0,6000.0
1000180,20667.0,108385.0,6000.0
1000181,21533.0,108798.0,6000.0
1000182,22400.0,108798.0,6000.0
1000183,23267.0,109345.0,6000.0
1000184,16867.0,107548.0,6000.0
1000185,16867.0,107948.0,6000.0
1000186,16867.0,108348.0,6000.0
1000187,32067.0,107548.0,6000.0
1000188,32067.0,107948.0,6000.0
1000189,32067.0,108348.0,6000.0
1000190,23267.0,107560.0,6000.0
1000191,23267.0,107973.0,6000.0
1000192,23267.0,108385.0,6000.0
1000193,17317.0,107148.0,6000.0
1000194,29517.0,107148.0,6000.0
1000195,30067.0,107148.0,6000.0
1000196,30617.0,107148.0,6000.0
1000197,31617.0,107148.0,6000.0
1000198,21533.0,107148.0,6000.0
1000199,22400.0,107148.0,6000.0
1000200,23267.0,106723.0,6000.0
1000201,26367.0,106723.0,6000.0
1000202,27233.0,107148.0,6000.0
1000203,28100.0,107148.0,6000.0
1000204,16867.0,101623.0,6000.0
1000205,16867.0,102123.0,6000.0
1000206,16867.0,102623.0,6000.0
1000207,16867.0,103123.0,6000.0
1000208,16867.0,98973.0,6000.0
1000209,16867.0,99398.0,6000.0
1000210,16867.0,99810.0,6000.0
1000211,16867.0,100223.0,6000.0
1000212,16867.0,100635.0,6000.0
1000213,17317.0,101048.0,6000.0
1000214,18167.0,107148.0,6000.0
1000215,18567.0,107148.0,6000.0
1000216,18967.0,107148.0,6000.0
1000217,19367.0,107148.0,6000.0
1000218,19767.0,107148.0,6000.0
1000219,18617.0,101048.0,6000.0
1000220,29667.0,101048.0,6000.0
1000221,31617.0,101048.0,6000.0
1000222,32067.0,101623.0,6000.0
1000223,32067.0,102123.0,6000.0
1000224,32067.0,102623.0,6000.0
1000225,32067.0,103123.0,6000.0
1000226,32067.0,98973.0,6000.0
1000227,32067.0,99398.0,6000.0
1000228,32067.0,99810.0,6000.0
1000229,32067.0,100223.0,6000.0
1000230,32067.0,100635.0,6000.0
1000231,17642.0,98548.0,6000.0
1000232,18942.0,98548.0,6000.0
1000233,21533.0,98548.0,6000.0
1000234,22400.0,98548.0,6000.0
1000235,28617.0,98548.0,6000.0
1000236,23267.0,99070.0,6000.0
1000237,26367.0,99070.0,6000.0
1000238,23783.0,98548.0,6000.0
1000239,24300.0,98548.0,6000.0
1000240,24817.0,98548.0,6000.0
1000241,25333.0,98548.0,6000.0
1000242,25850.0,98548.0,6000.0
1000243,27317.0,98548.0,6000.0
1000244,31292.0,98548.0,6000.0
1000245,16867.0,114248.0,6000.0
1000246,20667.0,114248.0,6000.0
1000247,20292.0,114848.0,6000.0
1000248,18142.0,114848.0,6000.0
1000249,18642.0,114848.0,6000.0
1000250,19142.0,114848.0,6000.0
1000251,19642.0,114848.0,6000.0
1000252,28367.0,113448.0,6000.0
1000253,20067.0,101048.0,6000.0
1000254,20067.0,98548.0,6000.0
1000255,30767.0,101048.0,6000.0
1000256,16867.0,104073.0,6000.0
1000257,16867.0,104448.0,6000.0
1000258,16867.0,104948.0,6000.0
1000259,16867.0,105448.0,6000.0
1000260,16867.0,105948.0,6000.0
1000261,16867.0,106323.0,6000.0
1000262,20667.0,106723.0,6000.0
1000263,28967.0,106723.0,6000.0
1000264,29354.0,98548.0,6000.0
1000265,29742.0,98548.0,6000.0
1000266,30129.0,98548.0,6000.0
1000267,28367.0,114848.0,6000.0
1000268,29217.0,114848.0,6000.0
1000269,29717.0,114848.0,6000.0
1000270,30217.0,114848.0,6000.0
1000271,30717.0,114848.0,6000.0
1000272,31392.0,114848.0,6000.0
1000273,25204.0,114848.0,6000.0
1000274,25592.0,114848.0,6000.0
1000275,25979.0,114848.0,6000.0
1000276,23267.0,114248.0,6000.0
1000277,16867.0,114848.0,5200.0
1000278,16867.0,114848.0,4400.0
1000279,16867.0,114848.0,3600.0
1000280,16867.0,114848.0,2700.0
1000281,16867.0,114848.0,1800.0
1000282,16867.0,114848.0,900.0
1000283,17867.0,114848.0,5200.0
1000284,17867.0,114848.0,4400.0
1000285,17867.0,114848.0,3600.0
1000286,17867.0,114848.0,2700.0
1000287,17867.0,114848.0,1800.0
1000288,17867.0,114848.0,900.0
1000289,20667.0,114848.0,5200.0
1000290,20667.0,114848.0,4400.0
1000291,20667.0,114848.0,3600.0
1000292,20667.0,114848.0,2700.0
1000293,20667.0,114848.0,1800.0
1000294,20667.0,114848.0,900.0
1000295,27767.0,114848.0,5200.0
1000296,27767.0,114848.0,4400.0
1000297,27767.0,114848.0,3600.0
1000298,27767.0,114848.0,2700.0
1000299,27767.0,114848.0,1800.0
1000300,27767.0,114848.0,900.0
1000301,32067.0,114848.0,5200.0
1000302,32067.0,114848.0,4400.0
1000303,32067.0,114848.0,3600.0
1000304,32067.0,114848.0,2700.0
1000305,32067.0,114848.0,1800.0
1000306,32067.0,114848.0,900.0
1000307,26367.0,110448.0,5000.0
1000308,26367.0,110448.0,4000.0
1000309,26367.0,110448.0,3000.0
1000310,26367.0,110448.0,2000.0
1000311,26367.0,110448.0,1000.0
1000312,27767.0,113448.0,5000.0
1000313,27767.0,113448.0,4000.0
1000314,27767.0,113448.0,3000.0
1000315,27767.0,113448.0,2000.0
1000316,27767.0,113448.0,1000.0
1000317,20667.0,109893.0,5000.0
1000318,20667.0,109893.0,4000.0
1000319,20667.0,109893.0,3000.0
1000320,20667.0,109893.0,2000.0
1000321,20667.0,109893.0,1000.0
1000322,16867.0,113648.0,5200.0
1000323,16867.0,113648.0,4400.0
1000324,16867.0,113648.0,3600.0
1000325,16867.0,113648.0,2700.0
1000326,16867.0,113648.0,1800.0
1000327,16867.0,113648.0,900.0
1000328,27367.0,110448.0,5000.0
1000329,27367.0,110448.0,4000.0
1000330,27367.0,110448.0,3000.0
1000331,27367.0,110448.0,2000.0
1000332,27367.0,110448.0,1000.0
1000333,23267.0,109893.0,5000.0
1000334,23267.0,109893.0,4000.0
1000335,23267.0,109893.0,3000.0
1000336,23267.0,109893.0,2000.0
1000337,23267.0,109893.0,1000.0
1000338,23267.0,106298.0,5000.0
1000339,23267.0,106298.0,4000.0
1000340,23267.0,106298.0,3000.0
1000341,23267.0,106298.0,2000.0
1000342,23267.0,106298.0,1000.0
1000343,26367.0,106298.0,5000.0
1000344,26367.0,106298.0,4000.0
1000345,26367.0,106298.0,3000.0
1000346,26367.0,106298.0,2000.0
1000347,26367.0,106298.0,1000.0
1000348,26367.0,107148.0,5000.0
1000349,26367.0,107148.0,4000.0
1000350,26367.0,107148.0,3000.0
1000351,26367.0,107148.0,2000.0
1000352,26367.0,107148.0,1000.0
1000353,16867.0,101048.0,5162.0
1000354,16867.0,101048.0,4325.0
1000355,16867.0,101048.0,3600.0
1000356,16867.0,101048.0,2500.0
1000357,16867.0,101048.0,1666.0
1000358,16867.0,101048.0,833.0
1000359,16867.0,103698.0,5162.0
1000360,16867.0,103698.0,4325.0
1000361,16867.0,103698.0,3600.0
1000362,16867.0,103698.0,2500.0
1000363,16867.0,103698.0,1733.0
1000364,16867.0,103698.0,866.0
1000365,32067.0,101048.0,5162.0
1000366,32067.0,101048.0,4325.0
1000367,32067.0,101048.0,3600.0
1000368,32067.0,101048.0,2500.0
1000369,32067.0,101048.0,1666.0
1000370,32067.0,101048.0,833.0
1000371,32067.0,103698.0,5162.0
1000372,32067.0,103698.0,4325.0
1000373,32067.0,103698.0,3600.0
1000374,32067.0,103698.0,2500.0
1000375,32067.0,103698.0,1733.0
1000376,32067.0,103698.0,866.0
1000377,16867.0,98548.0,5200.0
1000378,16867.0,98548.0,4400.0
1000379,16867.0,98548.0,3600.0
1000380,16867.0,98548.0,2700.0
1000381,16867.0,98548.0,1800.0
1000382,16867.0,98548.0,900.0
1000383,17767.0,101048.0,5125.0
1000384,17767.0,101048.0,4250.0
1000385,17767.0,101048.0,3375.0
1000386,17767.0,101048.0,2500.0
1000387,17767.0,101048.0,1666.0
1000388,17767.0,101048.0,833.0
1000389,19467.0,101048.0,5062.0
1000390,19467.0,101048.0,4125.0
1000391,19467.0,101048.0,3187.0
1000392,19467.0,101048.0,2500.0
1000393,19467.0,101048.0,1833.0
1000394,19467.0,101048.0,916.0
1000395,28967.0,101048.0,5062.0
1000396,28967.0,101048.0,4125.0
1000397,28967.0,101048.0,3187.0
1000398,28967.0,101048.0,2500.0
1000399,28967.0,101048.0,1833.0
1000400,28967.0,101048.0,916.0
1000401,30367.0,101048.0,5125.0
1000402,30367.0,101048.0,4250.0
1000403,30367.0,101048.0,3375.0
1000404,30367.0,101048.0,2500.0
1000405,30367.0,101048.0,1666.0
1000406,30367.0,101048.0,833.0
1000407,31167.0,101048.0,5125.0
1000408,31167.0,101048.0,4250.0
1000409,31167.0,101048.0,3375.0
1000410,31167.0,101048.0,2500.0
1000411,31167.0,101048.0,1666.0
1000412,31167.0,101048.0,833.0
1000413,32067.0,98548.0,5200.0
1000414,32067.0,98548.0,4400.0
1000415,32067.0,98548.0,3600.0
1000416,32067.0,98548.0,2700.0
1000417,32067.0,98548.0,1800.0
1000418,32067.0,98548.0,900.0
1000419,23267.0,99593.0,5000.0
1000420,23267.0,99593.0,4000.0
1000421,23267.0,99593.0,3000.0
1000422,23267.0,99593.0,2000.0
1000423,23267.0,99593.0,1000.0
1000424,26367.0,99593.0,5000.0
1000425,26367.0,99593.0,4000.0
1000426,26367.0,99593.0,3000.0
1000427,26367.0,99593.0,2000.0
1000428,26367.0,99593.0,1000.0
1000429,19917.0,114848.0,5200.0
1000430,19917.0,114848.0,4400.0
1000431,19917.0,114848.0,3600.0
1000432,19917.0,114848.0,2700.0
1000433,19917.0,114848.0,1800.0
1000434,19917.0,114848.0,900.0
1000435,28967.0,113448.0,5000.0
1000436,28967.0,113448.0,4000.0
1000437,28967.0,113448.0,3000.0
1000438,28967.0,113448.0,2000.0
1000439,28967.0,113448.0,1000.0
1000440,20667.0,101048.0,5000.0
1000441,20667.0,101048.0,4000.0
1000442,20667.0,101048.0,3000.0
1000443,20667.0,101048.0,2000.0
1000444,20667.0,101048.0,1000.0
1000445,16867.0,106698.0,5200.0
1000446,16867.0,106698.0,4400.0
1000447,16867.0,106698.0,3600.0
1000448,16867.0,106698.0,2700.0
1000449,16867.0,106698.0,1800.0
1000450,16867.0,106698.0,900.0
1000451,20667.0,106298.0,5000.0
1000452,20667.0,106298.0,4000.0
1000453,20667.0,106298.0,3000.0
1000454,20667.0,106298.0,2000.0
1000455,20667.0,106298.0,1000.0
1000456,28967.0,106298.0,5000.0
1000457,28967.0,106298.0,4000.0
1000458,28967.0,106298.0,3000.0
1000459,28967.0,106298.0,2000.0
1000460,28967.0,106298.0,1000.0
1000461,20667.0,113648.0,5200.0
1000462,20667.0,113648.0,4400.0
1000463,20667.0,113648.0,3600.0
1000464,20667.0,113648.0,2700.0
1000465,20667.0,113648.0,1800.0
1000466,20667.0,113648.0,900.0
1000467,20667.0,101548.0,5000.0
1000468,20667.0,101548.0,4000.0
1000469,20667.0,101548.0,3000.0
1000470,20667.0,101548.0,2000.0
1000471,20667.0,101548.0,1000.0
1000472,28967.0,101548.0,5000.0
1000473,28967.0,101548.0,4000.0
1000474,28967.0,101548.0,3000.0
1000475,28967.0,101548.0,2000.0
1000476,28967.0,101548.0,1000.0
1000477,28967.0,114848.0,5200.0
1000478,28967.0,114848.0,4400.0
1000479,28967.0,114848.0,3600.0
1000480,28967.0,114848.0,2700.0
1000481,28967.0,114848.0,1800.0
1000482,28967.0,114848.0,900.0
1000483,17367.0,114848.0,6000.0
1000484,32067.0,104129.0,6000.0
1000485,32067.0,104448.0,6000.0
1000486,32067.0,104673.0,6000.0
1000487,32067.0,105173.0,6000.0
1000488,32067.0,105673.0,6000.0
1000489,32067.0,105948.0,6000.0
1000490,32067.0,106173.0,6000.0
1000491,23654.0,114848.0,5000.0
1000492,24042.0,114848.0,5000.0
1000493,24429.0,114848.0,5000.0
1000494,16867.0,109110.0,5000.0
1000495,16867.0,109473.0,5000.0
1000496,16867.0,109835.0,5000.0
1000497,26367.0,113798.0,5400.0
1000498,26367.0,114148.0,5400.0
1000499,26367.0,114498.0,5400.0
1000500,32067.0,109110.0,5000.0
1000501,32067.0,109473.0,5000.0
1000502,32067.0,109835.0,5000.0
1000503,20667.0,107560.0,5400.0
1000504,20667.0,107973.0,5400.0
1000505,20667.0,108385.0,5400.0
1000506,16867.0,107548.0,5000.0
1000507,16867.0,107948.0,5000.0
1000508,16867.0,108348.0,5000.0
1000509,32067.0,107548.0,5000.0
1000510,32067.0,107948.0,5000.0
1000511,32067.0,108348.0,5000.0
1000512,23267.0,107560.0,5400.0
1000513,23267.0,107973.0,5400.0
1000514,23267.0,108385.0,5400.0
1000515,29517.0,107148.0,5199.0
1000516,30067.0,107148.0,5199.0
1000517,30617.0,107148.0,5199.0
1000518,18167.0,107148.0,5199.0
1000519,18567.0,107148.0,5199.0
1000520,18967.0,107148.0,5199.0
1000521,19367.0,107148.0,5199.0
1000522,19767.0,107148.0,5199.0
1000523,18942.0,98548.0,5000.0
1000524,28617.0,98548.0,5000.0
1000525,23783.0,98548.0,5000.0
1000526,24300.0,98548.0,5000.0
1000527,24817.0,98548.0,5000.0
1000528,25333.0,98548.0,5000.0
1000529,25850.0,98548.0,5000.0
1000530,20067.0,98548.0,5000.0
1000531,29354.0,98548.0,5000.0
1000532,29742.0,98548.0,5000.0
1000533,30129.0,98548.0,5000.0
1000534,25204.0,114848.0,5000.0
1000535,25592.0,114848.0,5000.0
1000536,25979.0,114848.0,5000.0
1000537,23267.0,114848.0,4400.0
1000538,23267.0,114848.0,3600.0
1000539,23267.0,114848.0,2700.0
1000540,23267.0,114848.0,1800.0
1000541,23267.0,114848.0,900.0
1000542,26367.0,114848.0,3600.0
1000543,26367.0,114848.0,2700.0
1000544,26367.0,114848.0,1800.0
1000545,26367.0,114848.0,900.0
1000546,32067.0,110198.0,4400.0
1000547,32067.0,110198.0,3600.0
1000548,32067.0,110198.0,2700.0
1000549,32067.0,110198.0,1800.0
1000550,32067.0,110198.0,900.0
1000551,26367.0,113448.0,4000.0
1000552,26367.0,113448.0,3000.0
1000553,26367.0,113448.0,2000.0
1000554,26367.0,113448.0,1000.0
1000555,20667.0,108798.0,4000.0
1000556,20667.0,108798.0,3000.0
1000557,20667.0,108798.0,2000.0
1000558,20667.0,108798.0,1000.0
1000559,16867.0,110198.0,4400.0
1000560,16867.0,110198.0,3600.0
1000561,16867.0,110198.0,2700.0
1000562,16867.0,110198.0,1800.0
1000563,16867.0,110198.0,900.0
1000564,23267.0,108798.0,4000.0
1000565,23267.0,108798.0,3000.0
1000566,23267.0,108798.0,2000.0
1000567,23267.0,108798.0,1000.0
1000568,20167.0,107148.0,4000.0
1000569,20167.0,107148.0,3000.0
1000570,20167.0,107148.0,2000.0
1000571,20167.0,107148.0,1000.0
1000572,20667.0,107148.0,4000.0
1000573,20667.0,107148.0,3000.0
1000574,20667.0,107148.0,2000.0
1000575,20667.0,107148.0,1000.0
1000576,23267.0,107148.0,4000.0
1000577,23267.0,107148.0,3000.0
1000578,23267.0,107148.0,2000.0
1000579,23267.0,107148.0,1000.0
1000580,23267.0,98548.0,4000.0
1000581,23267.0,98548.0,3000.0
1000582,23267.0,98548.0,2000.0
1000583,23267.0,98548.0,1000.0
1000584,26367.0,98548.0,4000.0
1000585,26367.0,98548.0,3000.0
1000586,26367.0,98548.0,2000.0
1000587,26367.0,98548.0,1000.0
1000588,18417.0,98548.0,4400.0
1000589,18417.0,98548.0,3600.0
1000590,18417.0,98548.0,2700.0
1000591,18417.0,98548.0,1800.0
1000592,18417.0,98548.0,900.0
1000593,20667.0,98548.0,4000.0
1000594,20667.0,98548.0,3000.0
1000595,20667.0,98548.0,2000.0
1000596,20667.0,98548.0,1000.0
1000597,28267.0,98548.0,4000.0
1000598,28267.0,98548.0,3000.0
1000599,28267.0,98548.0,2000.0
1000600,28267.0,98548.0,1000.0
1000601,30517.0,98548.0,4400.0
1000602,30517.0,98548.0,3600.0
1000603,30517.0,98548.0,2700.0
1000604,30517.0,98548.0,1800.0
1000605,30517.0,98548.0,900.0
1000606,32067.0,107148.0,4400.0
1000607,32067.0,107148.0,3600.0
1000608,32067.0,107148.0,2700.0
1000609,32067.0,107148.0,1800.0
1000610,32067.0,107148.0,900.0
1000611,16867.0,107148.0,4400.0
1000612,16867.0,107148.0,3600.0
1000613,16867.0,107148.0,2700.0
1000614,16867.0,107148.0,1800.0
1000615,16867.0,107148.0,900.0
1000616,17767.0,107148.0,4400.0
1000617,17767.0,107148.0,3600.0
1000618,17767.0,107148.0,2700.0
1000619,17767.0,107148.0,1800.0
