Mode_1,Mode_2,Mode_3,Mode_4,Mode_5,Mode_6,Mode_7,Mode_8,Mode_9,Mode_10,Mode_11,Mode_12,Mode_13,Mode_14,Mode_15,Mode_16,Mode_17,Mode_18,Mode_19,Mode_20,Mode_21,Mode_22,Mode_23,Mode_24,Mode_25,Mode_26,Mode_27,Mode_28,Mode_29,Mode_30
1.9550700712732357e-09,-5.534958707836095e-10,2.1385432035464933e-08,1.7809278108025834e-08,4.891014353530696e-08,8.64117327760985e-09,7.221560437233509e-08,-4.258608638902386e-08,-8.210291540044947e-09,1.2583636883962922e-07,-4.0498686723739305e-08,-3.000267719230983e-08,1.3932063751836054e-07,-1.308529394505708e-08,-1.290477390114048e-07,-1.2648860221053062e-07,1.0721766531546396e-07,-1.5809147885662932e-07,-3.104150051477326e-08,1.634319283256252e-07,-1.0819480314579814e-07,-7.993390606042815e-08,1.7982458619476995e-07,1.1267553249783438e-07,1.4793223860444061e-07,-6.372626218489385e-08,-1.6611824544472705e-07,-9.867330461444804e-08,3.636719681899331e-08,1.4902413853251444e-07
0.0002643337899902398,1.9803492962167075e-06,1.5236749044326235e-05,0.0009423344961368811,-0.000257839923294335,-5.164660923207915e-05,0.000985949713527894,0.0014421309446439386,9.463100370261812e-05,0.0010419185928323316,0.0024111596630087676,0.00011910559487118084,0.0008608104835721278,0.0029942047076686362,1.959331731634332e-05,-0.0007997406643887376,0.002743235093944356,0.0021376947416355463,-0.0005498767473633875,0.0017240032578864685,0.0030410415294289434,-0.0009269112910489076,0.0013283243666781172,-0.0030067621719012663,0.0015143820251759628,-5.9905731194302415e-05,-0.0012005657377535009,0.0030005189855207962,-0.00011267205585821506,0.0007570011599438498
2.5656885899192894e-06,-0.00024410203659086386,6.053187562601296e-06,9.130967665304902e-06,-0.00011764453621086564,0.0009321795046529506,-3.769705202132639e-05,0.00011666863005140698,-0.0016616520976161701,-3.2597573613865296e-05,0.00017334202154280803,-0.0022976051677040797,-0.00047002468859577473,0.000462915067840124,-0.001989938971555053,0.0019708429774734568,0.0005903067229451908,-8.779392393945845e-05,0.0033639738670134135,0.0007173677018820977,0.00020389446681864294,0.0031509293332706574,0.0015404489835005894,-0.00039876781486225727,-0.001074228770574213,-0.0031305811188101942,0.0004132358194221085,0.00035004886187092347,0.003267026532943155,-0.0004252593550972171
2.5249198134402224e-09,-7.457196087112933e-10,2.7331213750228123e-08,2.2677970181754672e-08,6.19197371579848e-08,1.1090580187774519e-08,8.994949937127285e-08,-5.274537281406505e-08,-1.0371267187837512e-08,1.5252209520744061e-07,-4.8710009394268674e-08,-3.584191783559188e-08,1.6360319713363704e-07,-1.5973510464633594e-08,-1.4569491944870862e-07,-1.414029968465913e-07,1.128973472956847e-07,-1.6941056941070323e-07,-3.135271190071556e-08,1.6090319731527595e-07,-1.0870571894765266e-07,-7.265774784803301e-08,1.618683348624019e-07,1.013821579969095e-07,1.1663778113531967e-07,-5.051875690452996e-08,-1.0938325624066824e-07,-7.797565383092227e-08,2.3501548773717245e-08,7.199597965807511e-08
0.0003352433882364225,2.573432229104216e-06,1.6697061644966397e-05,0.001168445166508903,-0.0003247727926476531,-6.425751900525387e-05,0.0011868648009268977,0.0017487357171291737,0.0001137345087425931,0.0012050194892590323,0.0028173824541546017,0.00014317159635043392,0.0009471177338153149,0.003336585826098456,7.198767063068158e-05,-0.0008220274659137502,0.0028183838087320065,0.0023096543668032024,-0.0005365629779413451,0.0015701579981314006,0.002979588089675179,-0.0007783615835304826,0.0010314723354076319,-0.002630441089361742,0.0010576096966670454,2.634050750989151e-05,-0.0005851817915036895,0.0021986268218421633,-0.00012237819088122622,0.00010886947186479629
3.2552359069832746e-06,-0.00030872067885307896,7.849582158948229e-06,1.1618735901523654e-05,-0.00014495133608309401,0.001152586029336493,-4.5038351828066e-05,0.0001409677638456076,-0.002004781784258868,-3.915477314509873e-05,0.00020403921255920617,-0.0026842885586191335,-0.0005477898620166836,0.0005261005870809948,-0.0022403543841154304,0.0022168638999006066,0.0006386173398586821,-9.054568659739982e-05,0.003574912045358692,0.0007365433023646213,0.00021014475267501444,0.003117846457570029,0.0014954497405132014,-0.00037275706483070096,-0.00097910838425902,-0.002775081301903332,0.0003430249858333552,0.0002894964420834322,0.0024966990729495945,-0.0003026033613799459
3.1091421699178587e-09,-9.532598264452287e-10,3.354596498805573e-08,2.7578935894237707e-08,7.522217219688476e-08,1.361412663962924e-08,1.0691883084359455e-07,-6.269071743542259e-08,-1.243104252691268e-08,1.7540046025862385e-07,-5.623872546492367e-08,-4.035307791043351e-08,1.807733217046084e-07,-1.960579307445104e-08,-1.5278354153668296e-07,-1.4636342244088162e-07,1.0598030529259445e-07,-1.6621422911839916e-07,-2.800903019443733e-08,1.36396135566335e-07,-9.778129240610152e-08,-5.342946034196433e-08,1.1617784467242576e-07,7.568177956902543e-08,6.01712621103172e-08,-2.6536642019867813e-08,-2.4308546309913206e-08,-4.4188546820094454e-08,4.399175756139186e-09,-2.7294596341212275e-08
0.00041121525980643747,3.219258541498131e-06,1.7279482143594626e-05,0.0013994596776183681,-0.000395341596557813,-7.733046759010793e-05,0.0013743471763315563,0.002041759557578602,0.00013180548275057685,0.001329332430928403,0.003148184823696041,0.0001659801804615252,0.0009796952212928782,0.0035135998148734747,0.00014343119606195805,-0.0007738468328110527,0.0026583161121963325,0.002332850844760254,-0.00046914079054627937,0.0012216866185524988,0.0026160070566934473,-0.0005184289730222322,0.0005665885388360699,-0.001894066022297724,0.0004165818225922975,0.00011784011184951713,0.00014647980307479132,0.0010084975307570521,-0.00010852965030695952,-0.000546445129280239
3.9973234098836726e-06,-0.0003781194957143205,9.680010726102485e-06,1.417597984647638e-05,-0.00017320462732435356,0.0013785755090575818,-5.2610504400936206e-05,0.0001648538908027862,-0.0023325099905148303,-4.677345694595688e-05,0.00023133084075311673,-0.003006867060862398,-0.0006135091477383883,0.0005703882390389542,-0.0023967610524763543,0.0023718539953796044,0.0006488512829350265,-8.405723567176619e-05,0.003550842655311527,0.0006964546697297981,0.00020179188166370447,0.0027988849195459335,0.0013029723874661806,-0.00030749914692684523,-0.0007698696508775415,-0.0020754927185344485,0.00022432969690452552,0.0001896338876516972,0.0013378871742599635,-0.00012756861328547397
3.6978058260620987e-09,-1.1710650483921791e-09,3.9914701997159126e-08,3.240426380917574e-08,8.848236032847746e-08,1.614075845104358e-08,1.2246748020261288e-07,-7.19964651026272e-08,-1.4274678537369382e-08,1.9304503631554004e-07,-6.255322180746773e-08,-4.3118508286296705e-08,1.8920319839255706e-07,-2.3648721213716692e-08,-1.490500248936619e-07,-1.4035957937068338e-07,8.672577168249256e-08,-1.4795095369071382e-07,-2.1346163984358214e-08,9.26596311561047e-08,-7.616579785684019e-08,-2.5249739618606797e-08,5.0110759674772754e-08,3.93528639121896e-08,-9.70647590876305e-09,3.1765095586357454e-09,6.751882658753493e-08,-3.745959859510778e-09,-1.582291917926327e-08,-1.1882924995461938e-07
0.0004915100080631511,3.918714804539764e-06,1.6987255660823185e-05,0.001631599211128206,-0.0004683634814829642,-9.069722531057333e-05,0.0015428382755700836,0.0023126208048364323,0.0001484256491319939,0.0014082362501790342,0.003386753274005445,0.00018669724586910355,0.0009548930385352389,0.003509251248283871,0.00022873234567138625,-0.0006579945841897123,0.0022746449407432695,0.0021966553000279812,-0.00035475544037138454,0.0007245513271700434,0.001980480635652839,-0.00018783121365934966,1.5030965084633936e-05,-0.0008917481156839794,-0.0002817019564353249,0.00018788558193301425,0.0008160245629849742,-0.00036378244857700485,-6.497841434819291e-05,-0.001017525383489474
4.783222429377124e-06,-0.00045177943819729017,1.1495400677984627e-05,1.673520216757109e-05,-0.00020210747471124024,0.0016070018088698375,-6.042050954989155e-05,0.00018786231573180353,-0.0026366025556868577,-5.554842757150138e-05,0.0002542653776873862,-0.003251637195985168,-0.0006645052546672537,0.0005931850887577919,-0.00244862783782694,0.002425229063606667,0.0006197659574508256,-6.889742720855598e-05,0.003288115475591549,0.0006002362596024079,0.00017873695839456117,0.002219529758881957,0.0009820300597367818,-0.00020896273927616094,-0.0004686171822867277,-0.001118314613911672,7.115836709913994e-05,6.325197632781396e-05,-2.6052104732524523e-05,7.303635615654178e-05
4.283861980120164e-09,-1.3963158284349966e-09,4.639104990739179e-08,3.7088109659577336e-08,1.015407514676644e-07,1.86325190327862e-08,1.362172976074261e-07,-8.046634048224552e-08,-1.583670122812125e-08,2.0472024465089634e-07,-6.745427593381225e-08,-4.39669858744577e-08,1.8833862907220636e-07,-2.7921707808304125e-08,-1.347041590571954e-07,-1.2380101453412474e-07,5.70957441168224e-08,-1.1649454199756649e-07,-1.2173749291599115e-08,3.579451175871752e-08,-4.664761456227744e-08,7.118046458768237e-09,-2.4661668674522786e-08,-1.4504139164278814e-09,-7.778770064128343e-08,3.2014428849965066e-08,1.4211786413923354e-07,3.5229020131474936e-08,-3.157255519630482e-08,-1.743338188116504e-07
0.0005756036670878918,4.664371499997745e-06,1.5872019361620546e-05,0.0018619232364027296,-0.0005427927499994398,-0.00010417009128996017,0.0016880950737723866,0.002554323828328039,0.00016316965961041694,0.001437751595964681,0.00352129966508923,0.0002043268678926112,0.0008730900581513519,0.003319727929448812,0.00032018713697703376,-0.0004834248253780453,0.0017004035954896592,0.0019021643408458487,-0.0002053843392686795,0.00014432814352261753,0.0011332326323248469,0.0001627802000906425,-0.0005275378741972923,0.0002432373641990555,-0.0009024272106990934,0.00021346896017646755,0.001265423121114386,-0.0016769433772712066,6.56270098467167e-06,-0.0011732778109149865
5.605298679746073e-06,-0.000529295194564296,1.325256887426845e-05,1.923608302713106e-05,-0.0002314034404690176,0.0018351373223833623,-6.846063389724826e-05,0.00020957364049526474,-0.0029098977106980116,-6.547220227645969e-05,0.00027204575967791986,-0.0034080005419906355,-0.0006985649381429971,0.0005929341202097365,-0.0023908800700443177,0.002371419218153069,0.0005528494983053336,-4.65084464401881e-05,0.0028000306272851156,0.00045593384556087105,0.0001419494489081784,0.001430156973610796,0.0005648670934800355,-8.683428982209444e-05,-0.0001086872649338894,-2.300701137144587e-05,-9.68537024993041e-05,-7.289915397337857e-05,-0.0013784852837707973,0.000266560647484363
4.863029931803701e-09,-1.625677019515085e-09,5.292389509468291e-08,4.157271383983429e-08,1.14223275883996e-07,2.1047596805503568e-08,1.4780294847885855e-07,-8.787557907124874e-08,-1.7048679576342006e-08,2.0980522403061874e-07,-7.069765371280542e-08,-4.277480407302222e-08,1.7795461541629527e-07,-3.2070032385191004e-08,-1.1052723660871733e-07,-9.773936549492377e-08,2.009893498105574e-08,-7.46100598083947e-08,-1.5769000618509664e-09,-2.6541565464311556e-08,-1.2533427719992293e-08,3.835233425743602e-08,-9.536978847165987e-08,-4.0518253407833656e-08,-1.2961625748441043e-07,5.382074943109518e-08,1.8052684660937804e-07,6.581360413709574e-08,-3.86989408777841e-08,-1.7722696692956737e-07
0.000662919915731718,5.453893328971702e-06,1.397596107602863e-05,0.0020875365080565635,-0.0006176126455114498,-0.00011758918143965539,0.0018065024105561784,0.0027607952435110667,0.00017570347269616106,0.001415995364481619,0.003544682810069192,0.00021795025099527677,0.0007382565938798504,0.002953237818610655,0.0004085445512243644,-0.00026449411123822663,0.000987040864233153,0.0014632597582290073,-3.700933200446778e-05,-0.0004421308415374628,0.00016004529045522104,0.00047972137344254263,-0.0009670495300055757,0.0013538653029472481,-0.0013278130345653289,0.00018197393222743773,0.001393057466851576,-0.0026935581936164926,9.402510315039077e-05,-0.0009783902933241278
6.456725773625242e-06,-0.0006102034438798414,1.4913879982972767e-05,2.1627466529381602e-05,-0.0002608160727597466,0.002060278991325348,-7.667618266923116e-05,0.00022957562886318934,-0.0031461280942541706,-7.63737541986924e-05,0.0002840113170001378,-0.0034690011426324646,-0.0007139975517550844,0.0005692443982655327,-0.0022247998072404108,0.002210720236967011,0.0004524512187123651,-1.9212305030914273e-05,0.00211771052285888,0.0002761495178668016,9.351530729556165e-05,0.0005034535585089208,9.448744579020032e-05,4.619725395520147e-05,0.00026822556531208737,0.0010711033469439043,-0.00025646436608877147,-0.00020014947574330318,-0.0025021813403798185,0.000419424624635836
5.431861352573745e-09,-1.8569605393973697e-09,5.947993209347874e-08,4.581519704607339e-08,1.2640983385617736e-07,2.3356997387795047e-08,1.569929126884958e-07,-9.40923351255491e-08,-1.787337855762926e-08,2.0812481252758477e-07,-7.219487278767202e-08,-3.959692203057084e-08,1.5860902020748856e-07,-3.575555247006608e-08,-7.83624551145028e-08,-6.424297436271704e-08,-2.019127085852204e-08,-2.650758606873689e-08,9.150267613638961e-09,-8.548615072390517e-08,2.2017565444007107e-08,6.311884482398146e-08,-1.4937692917214815e-07,-7.169314854398088e-08,-1.5362306934065702e-07,6.370379835801235e-08,1.7225769612097104e-07,8.25691056711064e-08,-3.5199955882920694e-08,-1.2597062233304638e-07
0.000752996855887019,6.27993198576609e-06,1.1350694524311236e-05,0.002306054989644943,-0.000691926096381319,-0.00013079088771426357,0.0018954886960909501,0.002927320009902133,0.00018573446604286986,0.001343437925509923,0.003454558451054426,0.00022666506402080886,0.0005576902681229043,0.002428498624133851,0.00048373026562229844,-1.9385578472185915e-05,0.00019769629329918778,0.0009048067671288068,0.0001327531634921007,-0.0009586332180206569,-0.000839478085737752,0.0007158992281467584,-0.0012287061008254183,0.0022847473325490683,-0.001481966520664621,9.474979711180129e-05,0.0011788854811351124,-0.003227397100384076,0.00017741489339230675,-0.000502607964006321
7.331249018137653e-06,-0.0006941317128191996,1.644079631012552e-05,2.3863092311386032e-05,-0.00029012121070940604,0.0022801339580352156,-8.501084051566765e-05,0.0002475290884451641,-0.0033403434071283098,-8.80110511098844e-05,0.0002897223397484339,-0.0034314195228591503,-0.0007097837725564519,0.0005228655441504376,-0.001957267687593825,0.0019488914351032632,0.0003250760149896674,1.0292360121563765e-05,0.0012861278738103975,7.616104526300086e-05,3.658008789768857e-05,-0.0004747917091208824,-0.00038149906741346293,0.00017593231938397392,0.0006176280359859762,0.0020259105024645722,-0.0003840894872957771,-0.00030064219627818506,-0.0032178058561398415,0.0005031149735674253
5.987687450224205e-09,-2.0873053689761847e-09,6.601900706028817e-08,4.9775476552748476e-08,1.3796692059647105e-07,2.5528174597484413e-08,1.6357614575681005e-07,-9.896834410388628e-08,-1.8273524235712652e-08,1.9964499364723216e-07,-7.183048370134048e-08,-3.453878877828759e-08,1.3116912286544776e-07,-3.8524666034062e-08,-4.042447902687141e-08,-2.577640948796268e-08,-5.940986038920198e-08,2.3403418976794407e-08,1.8719442384284567e-08,-1.328845719410991e-07,5.322152241719177e-08,7.72718637521013e-08,-1.7730285016554274e-07,-9.068799206370634e-08,-1.444647542098582e-07,5.958722663999017e-08,1.1924486437861887e-07,8.33718962215445e-08,-2.2127133791304816e-08,-3.6033287562620285e-08
0.0008454735013804023,7.140893125168354e-06,8.032093363240064e-06,0.002515554024081093,-0.0007649795278288497,-0.00014365930936192199,0.00195347586718355,0.003050563585209775,0.00019306358362672132,0.0012226860005659073,0.0032532528351203426,0.0002296718852804834,0.00034127370410634637,0.001773113274855032,0.0005360891995982443,0.00023189043301597798,-0.0005996832070013406,0.0002613778034196955,0.0002867253757080239,-0.001340413695757033,-0.0017626362015402404,0.0008378989173204718,-0.0012698340156008763,0.0029037920849115458,-0.0013438752875699106,-3.2239947478487446e-05,0.0006854521601522463,-0.003176060792867767,0.00023307304808399394,0.00010456377344684416
8.226666853557853e-06,-0.0007808034335490503,1.7800538534139526e-05,2.5913919234785222e-05,-0.0003191274214082306,0.00249280075521511,-9.337040055417647e-05,0.0002631303818525147,-0.003488857696206688,-0.00010000567195324885,0.00028886678284879976,-0.0032955760522452968,-0.0006854581174798429,0.00045547709111524906,-0.0016001770239359168,0.0015964633906283396,0.0001788465906280731,3.9007387998733675e-05,0.0003602987426193853,-0.00012744227430398823,-2.496773563171987e-05,-0.0014143275443576997,-0.0008158478222606682,0.0002882463952393507,0.0008977108375392934,0.002721977628339957,-0.00045950898378900536,-0.00035984768692947527,-0.0034115154993635197,0.0004997637179041106
6.528471315379494e-09,-2.3149681930289136e-09,7.252163750051235e-08,5.3431749295492196e-08,1.4881725820385832e-07,2.7541467640425645e-08,1.674744417053242e-07,-1.024360097077009e-07,-1.8241215762165107e-08,1.8472231819554332e-07,-6.961456376915082e-08,-2.785011661486162e-08,9.708551591774579e-08,-3.9992669617786885e-08,4.893858483450295e-10,1.4706977654247044e-08,-9.322616198220722e-08,7.03870170659007e-08,2.5997505645173452e-08,-1.6204829189503914e-07,7.758315113626532e-08,7.836961104867993e-08,-1.7404056710341564e-07,-9.505164451702691e-08,-1.0352591871479943e-07,4.2259643400137886e-08,3.4309437711059314e-08,6.888449060116386e-08,-2.958255514929955e-09,6.608400881329195e-08
0.0009398241494276921,8.023844689194186e-06,4.040923894792441e-06,0.002713958557004551,-0.0008359666214364475,-0.00015602849458560346,0.0019796956406642153,0.003128137865367204,0.00019752805154748583,0.0010586261560346993,0.002947647305096192,0.0002263574814074617,0.0001013962512082369,0.0010226024031935006,0.0005572036127119768,0.00046854732338897514,-0.0013375031194065648,-0.0004242217408576931,0.0004096103314129184,-0.0015416118289747443,-0.0025133444810766506,0.0008304209089978063,-0.0010859850750079732,0.0031201797379366925,-0.0009492917915541512,-0.00017191844689048386,4.0089874635975735e-05,-0.0025400150949041306,0.00024075087832333268,0.0006595397180078051
9.136370144972744e-06,-0.000869799864869004,1.895395776999282e-05,2.7741738336115087e-05,-0.00034761296444685714,0.002696195531431891,-0.00010163554116477892,0.00027609861462086534,-0.0035888515329694486,-0.00011188295374356375,0.0002813572735258917,-0.003065430202412326,-0.0006412469459868643,0.0003698504822083619,-0.0011702787113090057,0.0011689571810532568,2.31114549152486e-05,6.414617689141205e-05,-0.0005970285969124134,-0.00031814068683798765,-8.64878001812604e-05,-0.0022274332228380714,-0.0011661732681644585,0.0003704117279084791,0.0010737728797866148,0.0030727364091786154,-0.0004688577883806414,-0.000368613523740098,-0.00305270771533281,0.00040597456917411824
7.0502329252311205e-09,-2.537110362370352e-09,7.894626940783022e-08,5.67546619385236e-08,1.588511829789477e-07,2.9371135622564166e-08,1.6863471506776489e-07,-1.0441618904843406e-07,-1.777258896591838e-08,1.638863024054478e-07,-6.555228987615393e-08,-1.9831632136710536e-08,5.8066486416396534e-08,-3.975771852694669e-08,4.1504316864264404e-08,5.4209793990788954e-08,-1.1790986358581543e-07,1.102660028404861e-07,3.0134154627943514e-08,-1.689321850218182e-07,9.267266577432269e-08,6.618682912875642e-08,-1.4006538002014216e-07,-8.491791526836583e-08,-3.913357512650961e-08,1.5491313409981182e-08,-6.122198456705596e-08,4.275483244239009e-08,1.710233028407089e-08,1.4962840146927954e-07
0.0010357022163098196,8.925942001790282e-06,-6.485838205624074e-07,0.0028999621484979174,-0.0009043089300935136,-0.00016781567523463267,0.0019748431660252625,0.003159463623061763,0.000199072643845433,0.0008582891879167305,0.0025488067511493058,0.00021625152160656842,-0.00014866088068342062,0.00021574449041931323,0.0005415730979621655,0.0006728937405797233,-0.001960130338246516,-0.0011060684724690992,0.0004911036151813252,-0.0015451130575458263,-0.003018017709155603,0.0006995485223619652,-0.0007124073624269425,0.0029026204610668963,-0.0003799759797362061,-0.00029302289173599693,-0.0006048923783216309,-0.001423604787685924,0.0001904176814120969,0.001008256099532585
1.0064797041117885e-05,-0.0009608895424258046,1.9867599467507502e-05,2.9342993459943215e-05,-0.0003754316863799606,0.0028888627775093853,-0.00010967450598943876,0.0002862231245379868,-0.0036390474787914486,-0.00012313819537709462,0.00026720364641503644,-0.0027480797988136646,-0.0005780129305119877,0.00026927091820047654,-0.0006871592866715202,0.0006848748506716648,-0.00013277734271514825,8.32291044189204e-05,-0.0015234542836574478,-0.00048146923515427593,-0.0001433207480652192,-0.0028414029986033023,-0.001400607308340359,0.00041303203343922185,0.0011242660466788778,0.00303825817605206,-0.0004079825378866402,-0.0003247432190280401,-0.002199455967458112,0.00023459407310102135
